global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1238.8842430059856	2.548561881646947	6.4951676645838266	1534834.167568514	1741.705556017287	2.6717587734790413	7.138294943662231	3033538.243861487	1207.4046372235832	-0.0842295501192893	1457825.9579890126	0.0070946171132978	1332.420357229629	1265.2183898202045	1.082554	22.111391	0.0596640199167213	0.0346556740712681	0.127905716	-0.0127264642	0.0677311634	-0.0406379991	-0.1236065138	0.0478088318	-0.1290192731	-0.1457193618	-0.0947995779	0.0996712862	0.0347718941	0.0399670615	0.0552171511	-0.0528719519	-0.168283903	0.0527350281	0.1818800837	0.0458604671	0.0193355815	0.1363817781	0.1178017742	-0.0587655694	-0.0536053134	-0.0178683177	0.0729452634	-0.0452479459	-0.0589219573	0.0302548202	-0.1400326242	-0.1164251795	0.0735312486	-0.1744929343	-0.0164158757	-0.1180314831	0.0683985365	-0.1668159839	-0.1627414914	0.1805949491	0.0143668625	0.0828976266	0.0259186523	-0.0957921876	-0.1003389784	0.0179554927	0.0540192839	-0.0288478697	0.0739269829	-0.0170600219	0.1775941833	-0.1292304665	-0.0694927184	-0.0173700839	-0.0033290814	-0.1260368375	-0.0084264983	-0.181653084	0.0656144229	0.0283677984	0.0026928769	-0.1747359969	-0.0039295763	0.0466494137	0.0453365532	-0.0328942863	-0.2009645607	-0.1311821887	0.0088214419	0.0840569431	0.0575882843	-0.115396527	-0.0163765801	0.034921365	0.0608967971	-0.007581866	-0.205705054	-0.1110145295	0.1164563939	-0.0214083482	-0.0092201333	0.0085284406	0.0909175393	-0.0209495235	-0.0860261211	-0.06384004	0.0014530271	-0.050147916	0.195378639	-0.0655063057	-0.000690057	-0.0623743615	0.2805936774	0.1419863355	0.1094628008	-0.0167492237684285	0.0078933026987045	6.230422749337577e-05	0.0002805364968448	-0.0817861272040545	-0.0309060205677695	0.0009551821073353	0.0066889706030377	-0.0230719963759966	0.0069508369326528	4.831413406433019e-05	0.000532317016774	-0.0019540009602119	6.204694966479999e-05	3.849823962706223e-09	3.818119752509027e-06	-0.0004039995513809	-2.182881109000093e-07	1.6321563751596848e-07	4.7649699360294764e-14	-8.948140298115298e-07	0.0002160119565761	4.6661165383873134e-08	8.006921479475494e-13
1238.7349457809069	-0.1492972250787261	0.0222896614162078	1534464.2658988263	1749.985375749304	8.279819732016904	68.55541479469647	3062448.815336433	1206.874719652079	-0.5299175715042566	1456546.5889352842	0.2808126325889689	1334.1423300406784	1272.125371963139	1.132246	23.126371	0.0457695053695537	0.0271384952660427	-0.0979777242	-0.2004546977	-0.1177521888	-0.0233180427	-0.0758618089	0.1813689391	-0.0627111166	0.2493435644	0.1529990338	-0.2290322108	-0.0669429879	-0.088525043	0.0130286952	0.0678583541	-0.102655274	-0.0094306609	-0.0086167851	0.0275512987	0.2167302057	0.1353612701	-0.1080500727	-0.0096327985	0.052562003	-0.1988897199	0.0074469559	0.0806532061	-0.0492554974	-0.1064421133	0.0246288946	-0.0096747853	0.116721747	0.0548381523	0.0675820489	-0.0365374217	0.0155398295	0.0686066465	0.091681094	-0.060568682	0.0210618272	-0.1274927066	-0.0635963908	-0.1089403241	-0.0532375413	-0.1590295244	-0.0470389473	0.1966830706	0.1451095281	0.0039484793	-0.1804674318	0.068898328	0.0247305353	-0.0269187725	-0.1850155459	-0.0303254687	-0.1690739967	0.0145416623	-0.0043085047	-0.098307298	0.0969337119	-0.2007265026	0.0474027908	-0.010951934	0.0006497936	-0.1063190791	0.0569542393	0.1199956182	0.0080821102	0.0387311395	0.0232444007	-0.0104984913	-0.1635310755	0.0717981959	0.1322376056	0.1095853537	-0.0515370707	-0.19489796	-0.0055144303	-0.0588704616	-0.031558326	-0.0210146204	0.1159370133	-0.0278092522	-0.1916116071	0.0119669089	0.0189206787	-0.1055087532	0.1189119689	0.1076922652	0.0478890131	0.1110656643	0.0641542936	0.1397444952	0.1012278027	-0.0132984991503803	0.0034507246180481	1.1907500389603884e-05	0.0001768500796526	-0.0680782138852436	0.0137079133188108	0.000187906887556	0.0046346432058049	-0.0251586623299218	-0.0020866659539252	4.354174803270568e-06	0.000632958290231	-0.0015360190922848	0.0004179818679271	1.7470884191582765e-07	2.359354651863421e-06	-0.000403912909952	8.664142890001072e-08	1.631456388258925e-07	7.506737201835611e-15	-0.0001133103342492	-0.0001124155202193	1.2637249186195738e-08	1.2839231847665424e-08
1235.6442922568815	-3.090653524025356	9.552139205570352	1526816.8169870095	1740.6141969396713	-9.371178809632738	87.81899228210966	3029737.7825879366	1206.0006500071725	-0.8740696449065126	1454437.5678177224	0.7639977441469971	1332.7062347891251	1253.21445485443	1.233105	25.18644	0.0762636765972098	0.0516202806705359	-0.0980466493	0.1197848337	-0.0042310943	0.1997844411	0.0855127294	-0.0373654738	0.165265094	-0.0207416836	-0.0398717736	-0.0064096298	-0.0881910016	0.0571047197	-0.0666033386	-0.0411125163	-0.0834980558	0.0483112597	0.0168753499	0.0930580808	-0.0345881329	-0.0844327263	-0.004228385	-0.1256167088	0.0873331063	0.0863505109	-0.1662457828	0.1293323655	-0.1229416107	0.1274604536	-0.0981792744	0.2869639068	-0.0711452767	0.1329457368	-0.080929522	0.0167884996	-0.007352504	-0.0943499431	-0.007251994	-0.0109865008	0.1162306158	-0.1120649286	-0.1063907218	-0.0757976294	0.1600524408	0.0438935874	0.0958462565	0.0765126311	-0.0951249174	0.1148895302	0.0756136496	0.1167064788	0.0285319708	0.0698044557	0.1111507178	-0.0573569476	-0.0794082795	0.2661737537	-0.1423685185	-0.048313992	0.0743868797	0.0834923941	-0.0868888246	-0.0679792181	-0.2802551706	-0.1465518496	-0.0055495486	0.0620919743	-0.0508165723	-0.0596649113	-0.1011777494	-0.1237964299	0.0211856385	-0.0497662761	-0.1192785711	0.1041099543	0.1487187937	-0.0197885636	-0.1544219452	-0.0575411891	-0.0999150892	0.0501795004	-0.0184120105	-0.1335963316	0.1434975069	0.0422895349	0.041521861	-0.011771867	0.0402199547	-0.0566003614	-0.0860686338	0.1310738636	0.1724288325	0.1373117808	0.0924399334	-0.0163013436052068	-0.0030028444548265	9.017074819882264e-06	0.000265733803335	-0.0185862335837612	0.0494919803014824	0.0024494561141623	0.0003454480788301	-0.0289241685031029	-0.003765506173181	1.417903674026497e-05	0.0008366075235958	-0.001400999142352	0.0001350199499328	1.823038687985584e-08	1.96279859687104e-06	-0.0002519996818757	0.0001519132280763	6.3503839665454e-08	2.307762886456195e-08	-1.7659890390266025e-07	0.0001131337353452	1.279924207317978e-08	3.118717285962103e-14
1236.7137926311366	1.0695003742550853	1.1438310505317677	1529461.0048840898	1744.445395287047	3.831198347375675	14.678080776934106	3043089.737138181	1208.7635668738417	2.7629168666692294	1461109.3606015723	7.633709612125313	1332.062507979536	1259.701798501222	1.082953	22.119534	0.0439767173744811	0.0256289700820598	0.1078727422	0.0680067038	0.070084812	0.0158978006	-0.0789994808	-0.0162518744	-0.0034455859	-0.1090176613	0.0472883944	0.0353100434	0.0286334995	-0.0183397921	-0.0127529296	0.0329079964	0.0935850402	0.0964824123	-0.0532104214	-0.2062270979	-0.1079439466	-0.0651124209	0.1333069152	-0.1303117847	-0.1095914394	0.0716810924	-0.075811326	0.1527757966	0.2193470568	-0.0359746116	0.0562049418	0.1222160562	-0.0046076126	-0.0372599149	0.0468090525	-0.2186002066	-0.0062204251	-0.0293456051	0.0739790035	0.0449748536	-0.0652403125	0.2224578359	0.0579142395	-0.0301768252	-0.0080640385	0.0841112665	0.0872370158	-0.0491698248	-0.0312976519	0.0518646517	0.0657797797	0.0387951815	-0.0961480464	0.1142802757	-0.0233448311	0.2023963605	0.0845207546	-0.1426604992	-0.157004012	-0.0524909835	0.0651636617	-0.0422428586	-0.0591548733	0.0463922886	0.0812766023	0.1373060849	-0.0136820392	-0.1376660625	-0.0160035982	0.048615811	0.0700697785	-0.1268095495	0.1633549953	-0.0869812909	-0.1193441717	0.0026175677	0.0193206435	0.0195380516	-0.0470373169	-0.0751317152	-0.1315074545	-0.1044374149	0.0186707277	-0.1160048865	-0.0746803791	-0.0740331003	-0.1962832312	-0.104399333	-0.0409796187	-0.0431427539	-0.0606645296	-0.0385637319	0.0781223264	0.1346915149	0.0831471893	-0.0173359593301256	-0.0010346157249187	1.0704296982492493e-06	0.0003005354858957	-0.0367274958589547	-0.0181412622751934	0.0003291053969373	0.0013489089520695	-0.0190334745103228	0.0098906939927801	9.782582765881637e-05	0.0003622731519351	-0.0013980027376701	2.996404681899871e-06	8.978441017711468e-12	1.9544116545330946e-06	4.300007969515463e-05	0.0002949997615708	1.8490068537896494e-09	8.702485932686107e-08	3.01424751180052e-08	2.0674137902066547e-07	4.2741997799366446e-14	9.085688062395625e-16
1236.096125230593	-0.6176674005434961	0.3815130176941597	1527933.630810086	1737.3265351640416	-7.118860123005334	50.67816945091551	3018303.489785094	1205.744624940689	-3.018941933152746	1453820.1005733623	9.11401039574804	1330.4021477445888	1250.575043606664	0.985038	20.119617	0.079909662609243	0.0382750466897025	0.1468143747	-0.0925529583	0.0787924666	0.1371266446	0.1090169859	-0.1197922345	-0.0597720983	-0.0981249756	-0.0441763452	0.0586834786	-0.2564485888	-0.0344571053	0.0036033715	0.0020351216	0.081925063	0.0377932536	0.1140972477	0.1340960326	0.2483886526	0.0343832944	-0.0465278471	0.1827025412	0.0371855417	-0.1194349094	-0.0511346818	-0.1135268946	0.0631601265	-0.0800543942	0.0921221276	0.0459251979	-0.1437190335	-0.140042547	0.2841671715	-0.0388955303	-0.0335237285	-0.1156839255	-0.0207924722	-0.0186030034	-0.0283397056	-0.1047165239	0.0334024885	0.2682230328	-0.1604059885	-0.0487292171	0.0504076576	0.0603352436	-0.1861108703	0.0555747766	-0.0297164864	0.0239404071	-0.0570688744	-0.14260181	0.0362945551	0.0611454363	-0.0807510923	-0.0196484833	0.0777447487	0.1537762073	-0.023561611	0.0309676282	-0.0165653761	0.1954659311	0.066490096	0.1388330745	-0.1141706532	-0.0399080538	0.1550149244	0.0490323827	0.1608962332	-0.0358182928	0.1281045959	-0.0298477828	0.0385188533	0.025760516	0.0303540196	-0.0884736615	-0.119193949	-0.0875543979	0.0879035705	-0.0308413322	-0.0284110414	-0.1466337974	-0.0613535643	-0.0042497023	-0.1138040306	0.0646784876	0.0511286615	0.0827386758	0.089995352	-0.019235473	0.0165193402	0.1318872767	0.0734003241	-0.0172836802424853	5.227908764030009e-05	2.733103004502178e-09	0.0002987256027244	-0.018895141213477	0.0178323546454776	0.000317992872202	0.0003570263614772	0.0062583081527591	0.0252917826630819	0.0006396742702765	3.916642093489102e-05	-0.0011104748981095	0.0002875278395606	8.267225852238623e-08	1.2331544993313044e-06	0.0001491896738481	0.0001061895941529	2.2257558782902453e-08	1.1276229906367251e-08	-0.0003409173480722	-0.0003409474905473	1.1624519131051353e-07	1.162246382165816e-07
1238.4558248617702	2.3596996311771363	5.568182349377513	1533772.8301340477	1743.522721473207	6.196186309165341	38.39272477788801	3039871.480293338	1208.1995787539724	2.4549538132835096	1459746.2221012765	6.026798225355245	1332.378685734698	1263.6941945373776	1.090241	22.268406	0.1162202439870467	0.0613332501917299	-0.1001615638	-0.121095914	-0.0324692457	0.0031288089	-0.113585609	-0.1770094878	-0.0725021039	0.1759615742	-0.1970455628	-0.0615832871	-0.0737404478	0.1176593171	0.0047083468	0.2520202641	0.1652069281	-0.0263740029	0.1015327594	-0.2734850421	0.1054362022	0.0330283547	0.0663950259	0.0244907073	0.1066716749	0.019505558	-0.0136301103	0.0840814307	-0.0346445447	0.0711016388	0.0260704062	0.0341359723	-0.0893110667	-0.0074803671	-0.0080494804	-0.0655724754	-0.0729151013	0.0262463652	0.049323881	0.1755439519	0.0845005625	0.2089543059	0.0316414901	-0.1305640116	-0.0166593749	-0.1387841364	-0.112341183	-0.0280851992	0.0824945309	-0.0116874522	0.1699302014	0.1510378437	-0.1710971262	0.0218549426	-0.0173268087	0.0700977466	-0.024074114	0.1091141682	-0.0455512978	-0.0937591455	-0.0670514098	0.0523995225	-0.0303374493	0.0867236688	0.1304996762	-0.0405175461	0.2258102653	0.0291130546	-0.0986448676	0.0121086244	-0.0622893584	0.1342018353	-0.0629224697	0.1512918997	0.0906779808	0.0485725688	0.1720368646	-0.1590995794	-0.0767247832	-0.0269733211	-0.1210618778	-0.1654827844	-0.0434789877	-0.2466443268	-0.0338350423	0.0528657786	-0.1467413594	-0.0825788904	0.156416773	-0.0236508385	-0.0304288114	-0.0813609591	-0.2842448763	0.1289028963	0.0632525717	-0.0386257133597922	-0.0213420331173069	0.0004554823775802	0.0014919457325528	-0.0663826115311394	-0.0474874703176624	0.0022550598371708	0.0044066511136941	-0.0126522962920034	-0.0189106044447625	0.0003576109604662	0.0001600806014606	-0.0015959715172616	-0.0004854966191521	2.3570696720811927e-07	2.5471250839102934e-06	0.0001533358119873	4.146138139200014e-06	2.3511871237804617e-08	1.7190461469328953e-11	-0.0004208773129272	-7.995996485499999e-05	6.393595979612833e-09	1.7713771253682025e-07
1240.632234883099	2.17641002132882	4.736760580940516	1539168.3422310331	1747.0950948025318	3.5723733293248188	12.76185120407129	3052341.270283068	1209.7582433668233	1.558664612850862	1463515.007393982	2.429435375353527	1336.1548219395145	1262.3150792781544	1.114957	22.773224	0.1258587559760178	0.0677838731098215	0.0397139153	0.1071995594	-0.1025946982	0.0152954531	-0.1833871446	-0.0584161013	0.0149015011	0.0468377885	0.0993742109	0.0444216056	0.1491796347	0.0611180633	-0.1050511212	-0.0847802306	-0.0623929924	0.1632863971	-0.122522955	0.0781107935	-0.0937165609	-0.082311379	0.056109571	-0.2894801342	-0.0244758051	-0.0888677902	0.0016552576	-0.1352541713	-0.0932463775	-0.011275222	0.0879799939	-0.1164295177	-0.1035619782	0.0392090625	0.0039413084	0.007932984	0.0482425985	-0.0112811127	0.1639534629	-0.0019348475	0.1017082214	0.0492585826	-0.0209529614	0.1245423188	0.0160103895	0.2041088611	0.0582480983	0.0579664258	0.1064739312	-0.0073922063	0.0300024704	0.0990031204	0.0007483112	0.2638406512	0.0300824476	0.1004622323	-0.0684110061	0.0019306324	-0.0525845202	0.0596454916	-0.1351606784	-0.0609192614	0.0876759224	0.078991391	-0.13611581	-0.0019752274	0.1756531977	0.0033739303	-0.1743719129	0.0015768885	-0.1456089763	0.0276863217	0.2238782633	0.0429151634	-0.1310416955	0.041628284	0.2734434769	0.0437414692	-0.0102924093	-0.1284145132	-0.2250785548	-0.2327402257	0.0604631363	-0.0297590392	-0.0053101143	0.0658751132	0.0123189721	0.0751387967	0.0577195564	-0.0078345131	-0.073881665	0.0721504055	0.0490246828	0.1257424501	0.0527593557	-0.0483413295870605	-0.0097156162272682	9.439319867555908e-05	0.0023368841462448	-0.0433436950326324	0.023038916498507	0.0005307916734251	0.0018786758990818	-0.0564376059280959	-0.0437853096360925	0.0019171533399284	0.003185203362895	-0.000844918904827	0.0007510526124346	5.640800266448375e-07	7.13887955734057e-07	0.0003586906099499	0.0002053547979625	1.286589536662313e-07	4.2170593046260255e-08	-0.000450848174813	-2.997086188580002e-05	8.982525621777002e-10	2.0326407673221345e-07
1238.9036613796004	-1.7285735034986374	2.987966356997554	1534882.2821797796	1753.7869191271193	6.691824324587515	44.78051279114115	3075768.557701393	1209.3700082207804	-0.3882351460429163	1462575.8167839304	0.1507265286229645	1337.0864376307686	1267.4416480686357	1.020396	20.841797	0.1456286321284071	0.0900991496532545	0.1240827169	0.0011948596	0.0273345522	-0.0924116329	0.0945800442	0.0505648504	-0.0040384062	-0.0632122107	0.1929629112	0.1229819537	-0.1145189019	-0.102679245	-0.1672581891	0.0583769339	0.2161525976	0.2116065681	0.0384043196	-0.0691758783	0.0570413936	-0.1493407715	0.1581544157	-0.0423592813	0.1316076591	-0.1485226992	-0.0871207275	-0.0451705163	-0.1020274913	-0.0430009563	-0.0092968109	-0.1204637396	0.0348398955	0.0509858766	0.1281533748	-0.042662189	0.0719383098	0.0725406847	-0.0412505155	-0.0453877007	0.1361816687	0.1075680763	0.0536920983	0.1698003268	-0.1031230868	0.1531499098	-0.0932608278	0.1430305889	-0.1026495586	0.0730241736	-0.0718439966	0.1200763521	-0.1293381255	0.0502062861	-0.0189299702	0.146402324	-0.0239964231	-0.114470568	-0.1364163433	0.2999791681	-0.0236690525	0.042140634	-0.1062084784	-0.0290555205	-0.0687175798	0.0730501154	-0.0632521116	0.0574592596	0.0149508903	-0.0608623793	-0.0314494483	-0.028049853	0.2144787357	-0.031318181	0.1015178569	-0.0674691819	0.1148865002	0.0575458092	-0.1017483921	-0.0911807693	0.1257767306	-0.0424620567	-0.0757417933	-0.1653444952	0.0698454888	-0.1003172591	0.1198481673	0.2906442751	0.0604014199	0.0250607931	-0.0706745767	0.0491831068	0.0801966297	0.1224102548	0.0419779864	-0.0262073188980309	0.0221340106890296	0.000489914429182	0.000686823563823	-0.0310571127148762	0.0122865823177561	0.0001509601050509	0.0009645442501845	0.0278650840892424	0.0843026900173383	0.0071069435441594	0.0007764629113005	-0.0007020088614644	0.0001429100433625	2.0423280493900203e-08	4.928164415745431e-07	-3.6341659264360615e-05	-0.0003950322692142	1.3207161980868878e-09	1.5605049372056808e-07	-0.0004510128443218	-1.646695087999966e-07	2.7116047128432157e-14	2.034125857432402e-07
1237.4907539123042	-1.412907467296236	1.9963075111414643	1531383.366018443	1743.2917842459171	-10.495134881202148	110.14785617462604	3039066.2450193134	1207.7822831148485	-1.587725105931895	1458738.043406116	2.5208710120064475	1333.080465823556	1249.5791486581795	1.015349	20.73872	0.0491524081506518	0.022905956874152	0.0053028921	-0.1253114158	0.1545558326	0.0530214867	-0.0627035507	-0.0108909548	0.0454562756	0.0186699502	-0.0817642141	-0.0061180213	-0.0771472747	-0.1150188806	-0.016536375	-0.1896518688	0.0792540307	0.1335949691	-0.0058516087	0.1002924975	0.1124571176	-0.0748091302	0.0645047474	0.1071524756	-0.1205581166	0.1007282025	-0.0702381925	-0.147069856	0.1041683327	-0.0280530661	-0.0750236288	-0.0927234469	-0.0357131088	0.0211103861	-0.0571317641	0.2905662469	0.1502399806	-0.0391654773	0.052657021	0.1084221942	-0.0134398683	0.0613133674	-0.0796508753	-0.2514851936	-0.048777668	-0.0522271689	-0.0174175982	0.0139878053	-0.2158024199	0.0152665817	-0.0456138734	-0.0927436857	0.1117056813	0.1701475131	0.1659491984	0.079211917	-0.0529693863	0.0157077758	-0.0525596569	0.0575925516	-0.1967215414	0.1060308827	0.0754769078	-0.0856740246	0.0896380911	-0.0625177812	-0.0022006332	-0.076686124	0.0910623037	-0.0468493313	0.0971210345	-0.0214920737	0.03770803	-0.1887086146	0.0838437544	-0.0799301964	0.155562724	0.0754554172	-0.0074882435	-0.063124412	-0.001028477	0.0219826211	0.0321708649	0.0266759295	0.113714737	0.0564039232	-0.1135750085	0.0665678944	-0.1523008418	-0.0224391195	-0.0347697973	0.003513251	-0.0815751096	0.1189108618	0.0309673479	-0.0127044999073149	0.013502818990716	0.000182326120696	0.0001614043178949	-0.0198519514183601	0.0112051612965161	0.0001255556396809	0.0003940999751169	0.0179944712893842	-0.0098706127998582	9.742899704472456e-05	0.0003238009969844	-0.0009520176550921	-0.0002500087936277	6.25043968911779e-08	9.063376156070608e-07	-7.778524687829247e-05	-4.1443587613931854e-05	6.050544631916908e-09	1.7175709543136456e-09	-0.0004510367643514	-2.3920029600013173e-08	5.721678160655062e-16	2.034341627965804e-07
1239.39433846392	1.9035845516157224	3.623634145150031	1536098.3262164176	1743.43222273157	0.140438485652794	0.01972296825245	3039555.9152587424	1206.9481197723562	-0.8341633424922748	1456723.763822026	0.695828481957884	1332.8811736728835	1261.0947120161395	1.04275	21.298397	0.0493509240972825	0.0207621439192729	-0.1697096157	-0.0197938369	0.0376904512	-0.0725014726	0.0163160791	-0.1089206482	0.071249895	0.1077470105	-0.1174968875	-0.0448206565	0.0306715057	0.1038902536	0.0780446983	0.0408083459	0.1071737713	0.1179252184	0.102835093	-0.0508891888	-0.0461984132	0.1162898882	-0.0291534332	-0.1177092189	0.0948433187	-0.0912062128	-0.0489932787	0.09004457	0.2353935986	0.051860595	-0.1684830278	-0.0376909256	-0.149761777	-0.0203982674	0.0618812293	-0.1647164548	0.0072740297	-0.0256619603	-0.0962589812	0.0113483295	-0.0286098799	0.0371452113	-0.2791678007	-0.0981703999	0.1170745222	-0.1487926284	-0.0382868549	0.0588611777	-0.0182112819	-0.0429613573	0.1428551406	0.0530728612	0.0704124091	-0.0407105283	-0.0879887685	0.0576307406	-0.0519371723	-0.0447295786	-0.1951548891	0.0571202389	0.0693219514	-0.0439925847	0.0921540158	-0.0100239744	0.1509852544	0.0005965594	0.0567828311	-0.1704403989	-0.1206523625	-0.0839644248	0.0576304068	-0.016695615	-0.1020348139	-0.1277407278	-0.076274171	-0.0211724527	0.1582608113	0.0395014277	0.0504531744	0.047187393	0.0428910488	-0.1512518826	-0.0407178623	-0.0658979235	0.0862865904	-0.1078640312	-0.0094017264	0.1198457688	-0.1070708314	-0.1209883178	0.0044395239	-0.0425417485	0.161359119	0.1152490509	0.0197875765	-0.0183885979020885	-0.0056840979947736	3.2308970014189275e-05	0.0003381405328046	-0.0257469265937828	-0.0058949751754227	3.47507323188499e-05	0.0006629042290256	0.0283351301415351	0.0103406588521509	0.0001069292254965	0.0008028796001377	-0.0007020162765233	0.0002500013785688	6.250068928630048e-08	4.928268525036384e-07	-0.0001454223958869	-6.763714900860754e-05	2.1147673225486272e-08	4.5747839260125805e-09	-0.0002200514504301	0.0002309853139213	5.3354215247321525e-08	4.8422640836390766e-08
1238.3398960508912	-1.0544424130287098	1.1118488023938082	1533485.698151332	1749.643664907902	6.211442176331957	38.582013909915474	3061252.9541523545	1210.4766525009932	3.5285327286369466	1465253.72625001	12.450543217062096	1335.2633040054984	1262.5027411615424	1.048902	21.424051	0.1248074748706085	0.0614557087472876	-0.0769553533	0.1213804462	-0.0528342032	0.1917474408	0.0807891873	0.0106131844	0.0860167021	-0.1497260557	0.0863038557	-0.1560372784	-0.0023930373	0.0949596806	-0.1511186368	-0.1072747779	0.0474393872	-0.0687519133	0.0134489065	-0.1681715316	-0.0423775227	0.1123258554	-0.0485150745	0.0121367658	0.0457190015	0.0532843146	-0.0999635344	-0.1714287479	0.1623612574	-0.0834943828	0.1097013115	0.1024796941	0.1445784985	0.197153554	-0.0092232302	0.006922616	-0.2100966941	0.1305530231	-0.0046739153	0.2213688749	-0.046497905	0.081788786	0.234161978	-0.0430391474	0.0952232197	-0.0151549568	0.2096447802	0.0642672831	-0.0301129727	0.1155176	-0.0837982606	-0.095992906	0.0692287509	-0.0812578476	-0.1265134998	0.1386051512	0.1353302166	-0.0736795521	0.0970967319	0.0614108624	0.1620005516	0.1094071799	0.0009685395	-0.2031536824	0.0938397033	0.0353122881	0.155712657	-0.036420801	0.0827918508	-0.0184183597	0.1454503764	-0.0628719576	-0.095545503	-0.0164483744	-0.2274416742	0.0186929301	0.0051262592	0.1363016382	0.0206989953	-0.0476212817	0.0860163522	0.0838292131	-0.0244708931	-0.1042915299	0.060396276	0.1290710279	-0.0022652941	0.074594681	-0.0320149692	0.0518422578	0.0582876844	0.090186492	-0.1110234802	0.1114298236	0.0084997322	-0.0052471541373648	0.0131414437647237	0.0001726975442213	2.7532626541264532e-05	0.0032014262193484	0.0289483528131312	0.0008380071305935	1.024912983793139e-05	-0.0161549009385169	-0.044490031080052	0.0019793628655039	0.0002609808243332	-0.0004070038751244	0.0002950124013989	8.70323169791457e-08	1.656521543662782e-07	-0.0004149959587953	-0.0002695735629084	1.7222164581643036e-07	7.26699058191291e-08	-2.0084470483366343e-05	0.0001999669799467	3.9986793069017386e-08	4.033859545972139e-10
