global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
1183.3581912503464	-8.300927713024294	1400336.6087992915	68.90540089685473	1449.333855726048	-19.84704827405721	393.9053251927575	2100568.6253537326	1186.404627146455	-4.308188811171249	1407555.9393145186	18.560490832701134	1263.1912930616693	947.4726184391884	0.768128	30.51886	0.2970111917257659	0.1848926834481796	0.0305065472	-0.0583955202	0.0881556918	-0.1495962363	-0.0406761775	-0.0813853789	-0.0022216686	-0.0532562636	-0.0838941006	0.077063567	0.0181162492	-0.0501561901	-0.0017669417	0.0989496529	-0.0075791755	0.1123776384	-0.0974663915	0.2166368867	-0.0031833743	0.0005598464	-0.1578898764	0.04066135	-0.1822141728	-0.0514614363	0.0612471085	-0.0474970499	0.0803387274	-0.0926537419	0.0836085094	-0.0889979936	-0.0549629578	-0.1330064657	0.0414387913	0.0001013731	0.0815700408	0.0404602438	-0.1317828853	0.063840412	0.0427524987	0.0997371186	0.0092401498	0.0002979876	-0.0587350011	0.0056906559	-0.0552743197	0.0251430813	-0.1088903212	-0.0297714788	-0.027813724	-0.0326873292	-0.0400253813	-0.0109577776	-0.0876782746	0.0258952099	-0.0793904207	0.0422794077	0.0626878463	-0.1541075856	0.0408583803	0.1419863355	0.1094628008	-0.0135471787973955	-0.0040488169720874	0.0001835260533686	1.6392918873462984e-05	0.080460547823506	0.0009097313285622	0.0064738997560586	8.276110901675495e-07	0.2904443849188993	0.0623958549984564	0.0843579407309177	0.0038932427209883	0.0112518928926966	-0.0024341762578153	5.925214054111698e-06	0.0001266050936687	-0.0024162287859703	0.0003567453784782	1.2726726506562537e-07	5.83816154615151e-06	-0.0002929152423878	0.0018022141322396	3.247975778444134e-06	8.579933922310366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1184.6768178781526	1.3186266278062249	1403459.1628179057	1.7387761835596165	1445.4025155255897	-3.93134020045818	15.455435771738566	2089188.4318877023	1188.229904871907	1.825277725451997	1411890.306831901	3.3316387750312155	1264.360685358	933.361907980908	0.766497	30.454063	0.2563138647325526	0.1351097320367582	0.0200449801	-0.0263207397	0.1174696434	-0.0958759683	0.1139279886	-0.0685013131	-0.0663820534	-0.0289757486	-0.0951290928	0.0938125424	0.0168617198	-0.0191917253	-0.001975834	0.0989762765	-0.0649539401	0.0706200485	-0.1057086903	0.1500806504	-0.0658341747	-0.0908677515	-0.0405938708	0.0481128366	-0.056852396	-0.0290547121	0.0300491027	-0.048515125	0.0621731891	-0.0518825813	0.1047650534	-0.128481458	0.0552215936	-0.0664787063	0.0197166725	0.0649446058	0.0336975271	0.0195557645	-0.129171573	0.0713185786	0.0170352683	0.081027797	-0.0074009317	-0.0016552517	-0.1079628054	0.0139220969	-0.0367559992	-0.0378162452	-0.0868604305	0.0198622133	-0.009500611	-0.0450492903	-0.0468753492	-0.0208649059	-0.075925771	0.0099582731	-0.077187178	-0.0026668474	0.0234493833	-0.0811646502	0.0525610242	0.1397444952	0.1012278027	-0.0159120458600767	-0.0023648670626812	0.0002531932034531	5.592596224154408e-06	0.0460859131235764	-0.0343746346999296	0.0021239113884338	0.0011816155107536	0.3351250486605011	0.0446806637416017	0.1123087982397032	0.00199636171239	0.0092277823181859	-0.0020241105745107	4.097023617846037e-06	8.515196651182433e-05	-0.0032062726336015	-0.0007900438476311	6.241692811799106e-07	1.0280184200981896e-05	0.0003908043200371	0.0006837195624249	4.6747244004249686e-07	1.527280165596601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1186.6320863649848	1.9552684868322103	1408095.708390917	3.8230748555991214	1448.434179614404	3.031664088814296	9.190987147406211	2097961.5726752514	1189.9568273863815	1.7269225144746088	1415997.251043463	2.9822613709993053	1263.114522298177	920.6062498823436	0.8085339999999999	32.124241	0.3703478176590026	0.2160565540522672	0.0080780182	-0.0470089225	0.0796693164	-0.0643408382	-0.0483426716	-0.0483578609	-0.0745978359	-0.0443490233	-0.0500801121	0.0264968784	0.057642191	0.0152678478	-0.0225236929	0.0072663736	-0.0826428358	0.061336233	-0.0115388802	0.0971091402	-0.085530717	-0.0652119605	0.1003280234	-0.0060113825	-0.1364955029	-0.0205676443	0.0151906667	0.0093114625	-0.0244358456	-0.0539395296	0.1358981738	-0.0307606864	0.0304189167	0.1167068664	0.1119738997	-0.0830635829	-0.0125839793	0.0099386066	-0.1039475875	-0.0082544699	-0.0151641036	0.0410743522	-0.0071047973	0.0342087107	-0.0059446565	0.0134761602	-0.0700808784	0.0487005599	-0.0867597105	-0.0191325949	-0.0158359176	0.0928485433	-0.0447441942	-0.0037813952	-0.0880825343	-0.0432627423	-0.1463488345	0.0501396279	0.0548462272	-0.032518445	-0.0309750753	0.1373117808	0.0924399334	-0.0368423207995505	-0.0209302749394738	0.0013573566018969	0.0004380764090419	0.0600337718545347	0.0139478587309583	0.0036040537630823	0.0001945427631787	0.1239492126108956	-0.2111758360496055	0.015363407306861	0.0445952337312498	0.0083739614581107	-0.0008538208600752	7.290100610995546e-07	7.012323050192348e-05	-0.0023367150975426	0.0008695575360588	7.561303085168251e-07	5.460237447083522e-06	0.0011533028826823	0.0007624985626452	5.814040580359961e-07	1.330107539203303e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193.428443673473	6.796357308488268	1424271.450168888	46.190472664641895	1462.781495237065	14.347315622660972	205.8454655762516	2139729.7028079834	1193.2252662000317	3.268438813650164	1423786.5358981364	10.68269227857489	1268.399614780103	930.7234944356356	0.8278609999999998	32.892124	0.7551617686781075	0.5030146473254931	-0.0162446784	0.0069345113	0.0844658483	-0.0818154249	0.0470154213	0.0006141009	-0.0301831485	-0.0233738816	-0.0008762822	0.0758922463	0.0467252324	0.0390527649	0.0846739537	0.0170659314	-0.1047988397	-0.006187973	-0.0600355188	0.1011814244	-0.0793242955	-0.0877037948	0.0804180049	-0.0191433546	0.0117483764	0.0286978097	-0.0108374087	-0.0721199179	-0.0493001859	0.0378583123	0.0777232589	-0.0569631728	-0.0075241274	-0.0575250532	0.072049006	0.0304070423	-0.1216616073	-0.0352381651	-0.0920384029	-0.0024420991	-0.0576703025	-0.0125257077	-0.0007160588	0.0365403954	-0.0404955635	0.0389014121	-0.1196659635	0.0598720478	-0.0531863076	0.0064056697	-0.0537678459	0.034953177	-0.0514843156	-0.0255248292	0.0289676435	-0.1001061829	-0.0232027403	0.065459337	-0.0034880463	-0.0179438785	-0.0067316978	0.1346915149	0.0831471893	-0.0273429280705954	0.0094993927289551	0.0007476357154737	9.023846221892504e-05	-0.0078038530290029	-0.0678376248835376	6.090012209827774e-05	0.0046019433498395	0.3284995731131204	0.2045503605022248	0.1079119695355023	0.0418408499815901	0.0003232392834218	-0.0080507221746889	6.481412753402758e-05	1.0448363434703875e-07	-0.0018114598229967	0.0005252552745459	2.758931034382888e-07	3.2813866903312355e-06	0.0002637925206493	-0.000889510362033	7.912286841640787e-07	6.958649395051136e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193.2430294498815	-0.1854142235915787	1423828.927330731	0.0343784343100679	1464.0683816692786	1.2868864322135778	1.656076689415391	2143496.2262037	1190.221039283094	-3.004226916937796	1416626.122352128	9.025379368453574	1266.0385404368535	941.2385201308006	0.589787	23.433092	0.0419974771250576	0.0234194377684314	-0.0155164069	0.0080793004	0.0635038051	-0.1170824483	0.0177379497	0.0136197125	-0.0228289685	-0.0149597849	-0.0083186755	0.0477494764	0.0561493608	0.0162989892	0.0543730397	-0.0055464509	-0.0320512161	0.0214405186	-0.1361382126	0.1643444203	-0.0554274686	0.0479217378	0.0262633928	0.0416893666	-0.1234165369	0.013454322	0.0206646053	-0.0842870067	-0.0265098624	0.0072488988	0.0768940798	-0.0569692283	-0.0187736057	-0.0121084584	0.0019113508	-0.0784125646	-0.0028599043	-0.0313477279	-0.0917985426	-0.0100524673	-0.0720336675	-0.0059587958	-0.0037881314	0.0366523383	-0.0284739673	0.0239746198	-0.1240462305	0.0862340999	-0.044029914	0.0214209582	-0.0633798295	0.0171133764	-0.0520566429	-0.0304729516	0.0129557695	-0.1025539493	-0.0461522568	0.1079414432	-0.0260104957	0.0099592832	-0.0172713073	0.1318872767	0.0734003241	-0.0169945370729465	0.0103483909976489	0.0002888142903237	0.0001070891962402	-0.0078921335851447	-8.828055614179889e-05	6.228577252576892e-05	7.793456592705305e-09	0.3197542215668534	-0.0087453515462669	0.1022427622098243	7.648117366779441e-05	0.0003198769058016	-3.3623776202000013e-06	1.1305583260821824e-11	1.0232123486520566e-07	-0.0017620241143079	4.9435708688799936e-05	2.443889293563889e-09	3.10472897940254e-06	-0.0001397184735417	-0.0004035109941909	1.6282112243300924e-07	1.9521251848822725e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1191.246656168674	-1.996373281207525	1419068.595833047	3.9855062779193	1459.8290739687618	-4.239307700516747	17.97172977966059	2131100.9252044926	1187.2015098920328	-3.0195293910610417	1409447.4250899225	9.117557743481465	1262.042223119024	936.3268734650594	1.116273	44.351158	1.267941560622034	0.7819928453106386	0.0722595987	0.0178107292	0.0598440118	-0.0066948538	0.0124370316	-0.030642843	0.0137867509	-0.0851056132	0.085897514	-0.1860079234	0.0922061807	-0.050846498	-0.0078572326	0.0974732477	0.0399121575	0.1651801925	-0.0424006782	-0.0312095851	-0.0599162053	0.1401972438	0.1221614642	-0.0392739201	0.3919362133	-0.0385680404	-0.0560385126	-0.0293007044	0.0779802163	-0.1823348201	-0.0048006894	0.1031778488	0.0983020878	-0.0866543834	0.0443335057	-0.0466225602	0.0916647959	0.070634864	-0.0831752112	0.0634456459	-0.0176423189	0.0911818319	-0.1253670214	-0.1143143451	0.0795070645	0.1475698122	0.022467817	0.0435782791	0.091417934	0.1207339602	-0.126587465	0.2674973611	0.0544793734	-0.1461749498	-0.1787830176	0.3053367268	0.2687008979	-0.0522733808	-0.26561802	0.0338609883	0.1999497777	0.1289028963	0.0632525717	-0.1353794785484154	-0.1183849414754689	0.0183276032120408	0.0140149943681501	-0.2187936683678799	-0.2109015347827351	0.0478706693178738	0.0444794573737132	0.3924094013048034	0.07265517973795	0.1539851382323942	0.0052787751427538	0.0134656376041074	0.0131457606983058	0.0001728110243371	0.0001813233960851	0.0019984398203345	0.0037604639346424	1.41410890037462e-05	3.993761715498588e-06	0.0002740549860277	0.0004137734595694	1.712084758440299e-07	7.510613536664284e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1197.8270871961006	6.5804310274265845	1434789.7308206947	43.302072506718496	1462.3676419743522	2.5385680055903777	6.444327519007108	2138519.120293627	1193.547189780298	6.345679888265067	1424554.8942324466	40.26765324433176	1270.3315611881997	957.207933053203	1.260883	50.096722	0.5694140148534825	0.2706280957975386	-0.0376289559	-0.0701465054	-0.0145320194	-0.0625191752	0.1588833857	0.0521123987	-0.141699948	0.0298172187	-0.0384132567	0.1038996911	-0.1358163701	0.0853275305	0.0501026021	-0.013773112	-0.0227300995	-0.1393672069	0.0166037499	-0.0686096598	-0.0661595134	-0.0352443518	0.1477857799	0.1710201258	0.0865815124	0.0784483135	-0.0554278914	-0.0074464206	0.047542887	0.1802230177	0.0637329366	-0.1449589687	0.0085417456	0.1936338738	0.0533372425	0.0079872823	-0.0508108539	0.0177128188	-0.0937417555	-0.0446049606	-0.0399784325	0.0815689549	-0.066259076	0.1023539386	-0.060426453	0.0900392079	0.0175663984	0.0973760324	0.050226469	0.1565957291	-0.0165849362	-0.0287717986	0.0278160725	0.0485998796	-0.0935248131	-0.1207682039	0.0570118477	0.0027637009	-0.050775569	0.2238956627	0.0874884796	0.1257424501	0.0527593557	-0.1041258675560641	0.0312536109923513	0.010842196294303	0.0009767882000612	-0.1462521885373178	0.072541479830562	0.0213897026519551	0.0052622662960078	0.2548949259038693	-0.1375144754009341	0.064971423251539	0.0189102309447941	0.0093550995632702	-0.0041105380408372	1.689652298516973e-05	8.751788783869828e-05	0.0007428918701417	-0.0012555479501928	1.5764006552333417e-06	5.518883307226325e-07	0.0014700579675904	0.0011960029815627	1.4304231319068685e-06	2.1610704280760176e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1198.2973756065908	0.4702884104901841	1435916.6003856428	0.2211711890413839	1478.2255479275825	15.857905953230327	251.47318122149792	2185150.7705458016	1191.7557744834628	-1.7914152968351118	1420281.8260146782	3.209168765734832	1271.8590185820167	971.0775585978424	1.015014	40.328003	0.8078971760593757	0.5980994325252701	-0.0370699199	0.0340818553	-0.0105698262	-0.1462324447	-0.0002373753	0.0570493414	0.0862914816	0.0156282	0.100229516	0.0027812462	0.0118039862	0.0408861747	0.043561542	-0.1100665702	-0.0644385424	-0.0358391566	0.0152335465	0.0160074551	-0.073170657	0.0469709384	0.1219350825	-0.0730417528	0.0243962638	0.0544284733	0.0757769796	-0.0232984312	-0.118248687	0.0271533498	-0.0772094454	0.0647384715	-0.0523616177	-0.0265703039	0.0676156869	-0.0237481736	-0.1344048819	-0.0441890237	-0.0603972665	-0.0565519618	-0.1018069978	-0.0544978879	-0.016187134	0.0735482997	-2.26406e-05	0.0326531383	-0.0993675263	0.0999150264	0.0121536469	0.0493199147	-0.0634742543	0.0618509857	-0.0300376514	0.0028331587	0.0564214755	-0.0921026998	-0.011805828	0.072126422	-0.0552242545	0.0790389675	-0.0114164901	0.1224102548	0.0419779864	-0.0404045220015092	0.0637213455545548	0.0016325253981704	0.0040604098792829	-0.0675767932199988	0.078675395317319	0.0045666229818984	0.0061898178283364	0.2572071638859512	0.0023122379820819	0.0661555251542545	5.346444485782226e-06	-0.0014703255154137	-0.0108254250786839	0.0001171898281341	2.1618571212765624e-06	-0.0007173617200069	-0.0014602535901486	2.1323405475418755e-06	5.14607837331258e-07	0.0004919726923145	-0.0009780852752759	9.566508057115331e-07	2.420371299831777e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1196.487870989785	-1.8095046168057247	1431583.2254256683	3.274306958241234	1468.0374324593	-10.188115468282604	103.79769679505924	2155133.9031016934	1192.6238607803575	0.8680862968947167	1422351.6733026456	0.7535738188563823	1269.7560287399672	977.189619647132	0.625628	24.857141	0.0943694221544385	0.0493287811318601	-0.0383503579	0.0473242166	-0.0194924017	-0.1581557684	-0.0432796978	0.0550423364	0.0235425441	-0.0016111474	0.0134655753	-0.0048630382	0.0175131742	0.0732255918	0.0591051633	-0.1108134771	-0.0932278136	-0.0683238921	-0.05668309	0.0942643179	-0.1073019591	-0.0098620097	0.1134921315	0.0025206757	-0.0722433794	0.0670981053	0.0374570265	-0.0645107883	-0.0866692913	0.0517107492	0.0567611438	-0.0108961488	0.0271312419	0.0591891678	0.0514891431	-0.1758610517	-0.0811940801	-0.0399101099	-0.0673630007	-0.0551564579	-0.1169584282	-0.0531613492	-0.02283635	0.0611870965	0.0014731235	0.0518978152	-0.0849156521	0.1054404119	0.0198851249	0.0428460359	-0.0652652613	0.0623696105	-0.0411021423	0.0149527475	0.0662141974	-0.0958446639	-0.0233370009	0.0913156331	-0.0452748971	0.0718192752	-0.0545441688	0.1189108618	0.0309673479	-0.0529524105597545	-0.0125478885582452	0.0028039577840887	0.0001574495072701	-0.0548200631814808	0.0127567300385179	0.0030052393272215	0.0001627341612756	0.250155739649756	-0.0070514242361952	0.0625778940797165	4.97225837588011e-05	-0.0006339200918131	0.0008364054236005	6.995740326284991e-07	4.018546828043292e-07	-0.0004471138251671	0.0002702478948398	7.303392466534363e-08	1.9991077265555606e-07	0.0003583584243253	-0.0001336142679892	1.7852772610289758e-08	1.2842076028491177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1180.9446396357985	-15.543231353986585	1394630.241884526	241.5920409235516	1452.9349509598967	-15.102481499403211	228.08494743981623	2111019.971720837	1188.9906439611757	-3.6332168191818255	1413698.751427211	13.2002644551857	1267.7434072162382	942.6434771400302	1.588389	63.109016	1.4593088453524043	1.09130323077732	0.1299678384	0.1314018502	-0.0134481403	-0.0311991173	0.050030584	0.0135675256	-0.0393548182	0.1802478237	0.1132400743	0.1141372798	0.0536217201	0.0634300535	-0.180992155	0.0099045304	0.1494594812	0.1353970911	-0.2221674238	0.1216137586	0.0801433337	0.2266308124	-0.2185417278	0.2358627961	0.1391661761	0.0677929852	-0.01191592	0.0987940865	0.089989285	0.0312912054	-0.0607479834	-0.1367073243	0.0071204444	-0.2861839313	-0.1707759815	0.0568943335	0.2995010631	0.1067831809	-0.0438755728	0.0933806724	-0.1338515694	0.1480064232	-0.1587753098	-0.043941197	0.032555958	-0.1379518433	0.1458648954	-0.240673891	-0.1530510327	0.0855836884	-0.0276872424	-0.0939310248	-0.0583516351	0.1661703173	-0.1068849006	-0.0833523401	0.0431087797	-0.1635728851	-0.0999826563	0.1212310975	-0.1473903736	0.1152490509	0.0197875765	0.0118308683531012	0.0647832789128557	0.0001399694459884	0.0041968732267008	0.1218078564067042	0.176627919588185	0.0148371538823962	0.0311974219780503	0.1567020282200673	-0.0934537114296887	0.0245555256482827	0.0087335961799835	0.0197664685633316	0.0204003886551446	0.0004161758572809	0.0003907132794651	-0.0003759298741672	7.118395099989998e-05	5.067154879956161e-09	1.4132327029136681e-07	-0.0016589476779636	-0.0020173061022889	4.069523910332034e-06	2.7521073982208205e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1190.4167829594498	9.47214332365138	1417092.117151526	89.72149914379342	1467.1309467247147	14.195995764818008	201.5262957547308	2152473.214837358	1192.4643619750357	3.47371801385998	1421971.254580529	12.066716839815324	1268.4232962688995	963.9655230072724	1.937216	76.968445	1.131154856263614	0.6896859430355707	-0.0276746689	-0.041810778	-0.1036944431	-0.0181421521	-0.0535454396	0.0893991645	0.161222912	-0.0631170819	-0.1522930373	-0.1597069275	-0.200108557	0.0805851748	0.0179108835	-0.0936243695	-0.1196788119	-0.1065521587	0.023266975	-0.0772493609	0.006527122	0.1326352005	0.2248647988	0.0158235665	-0.0578269109	0.0710367985	0.001765445	-0.0124779068	-0.1298630871	-0.0294573939	0.0564729878	0.1107217208	-0.0012032558	0.2135386401	-0.0555671205	-0.1616420399	-0.129804835	0.0040534896	-0.0280438077	-0.1374312721	-0.0887882545	-0.0313830519	-0.0414235793	0.1214743445	0.1032604397	-0.0209434316	-0.0319771988	0.0157331612	0.0207234598	0.051014356	-0.0096362072	0.2022672643	0.1030659148	0.1544419417	0.0595588185	-0.0449152341	-0.1560664219	-0.0024448401	0.0322733768	0.1331936697	-0.1484834873	0.1114298236	0.0084997322	-0.006549435668731	-0.0183803040218322	4.2895107578845885e-05	0.0003378355759349	0.048283688132372	-0.0735241682743322	0.0023313145396641	0.0054058033204323	-0.1376309474162553	-0.2943329756363226	0.018942277686696	0.086631900546932	0.0065620406213163	-0.0132044279420152	0.0001743569172758	4.3060377115805215e-05	-2.503612210635886e-05	0.0003508937520608	1.2312642523533505e-07	6.268074101245107e-10	-0.0003159212054172	0.0013430264725464	1.803720105960426e-06	9.980620803225668e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1199.1665010025947	8.749718043144867	1438000.297126806	76.55756583453484	1465.715594994094	-1.415351730620614	2.0032205213707672	2148322.205408891	1194.2246688610403	1.7603068860046278	1426172.5597162617	3.09868033291531	1268.620278809201	969.735207480946	1.157338	45.982735	0.2910037450279655	0.2244598711467976	-0.0331981544	0.0055960472	-0.0719872241	-0.1155740541	0.0749115533	0.0588252379	0.0673629673	0.0711824991	0.0891239433	0.0534042348	-0.0790829461	0.0980151329	0.0205050531	-0.087315966	-0.1476097786	-0.0251607844	0.0513704748	0.1109171566	-0.0628548023	0.1231848417	0.1283908704	-0.0831057216	-0.0064029351	0.0991697232	0.0589265633	-0.0093449071	-0.1334841793	0.0843727723	0.0088925673	-0.0184427875	-0.064119541	-0.0235816147	0.0642699472	-0.0329466684	-0.1436502175	-0.0021719198	-0.0936090971	-0.0814603653	-0.1368278964	0.024805494	-0.0535177458	0.1267964156	0.0438872282	0.0158741905	-0.0797824613	0.0477085752	0.0346319185	0.1079165428	0.0050936116	0.1076548985	0.0006440976	0.0716336974	-0.0199000597	-0.0188365668	-0.109528149	0.0188362077	-0.0977221925	0.0565879099	0.0391075369	0.1074583966	-0.0028345346	-0.0059961823410077	0.0005532533277233	3.595420266661258e-05	3.060892446369061e-07	0.0203635981475258	-0.0279200899848462	0.0004146761295139	0.0007795314247619	0.0844096602595385	0.2220406076757938	0.0071249907451307	0.0493020314570357	0.0067100465318944	0.000148005910578	2.190574956605241e-08	4.502472446018806e-05	-0.0003940827381538	-0.0003690466160474	1.3619540481606745e-07	1.553012045107965e-07	-2.317785125069589e-05	0.0002927433541665	8.569867140865527e-08	5.372127885993851e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
